ID,name,Team & Contract,Age,Best position,Value,Potential,Overall rating,Wage,Release clause,International reputation,Total stats,Growth,Total movement,Total power,Total mentality,Total skill,Total defending,Total goalkeeping,Total attacking,Position group,Cluster
202648,Sergi Darder CM CAM CDM,"Mallorca
2023 ~ 2028",29,CM,29500000.0,82,82,40000.0,62000000.0,2,2226,0,403,398,376,405,226,46,372,Midfield,2
208670,H. Ziyech RM CAM,"Galatasaray
Jun 30, 2024 On loan",30,RM,20500000.0,80,80,110000.0,0.0,3,2033,0,383,333,351,411,142,51,362,Midfield,2
209499,Fabinho CDM CM,"Al Ittihad
2023 ~ 2026",29,CDM,31000000.0,83,83,59000.0,49600000.0,3,2115,0,320,390,402,365,247,47,344,Midfield,2
10535,15 Xavi CM,"FC Barcelona
1998 ~ 2020",34,CAM,15500000.0,86,86,160000.0,0.0,4,2104,0,391,312,376,435,175,46,369,Midfield,2
183898,Á. Di María RM CF,"Benfica
2023 ~ 2024",35,CAM,17500000.0,84,84,19000.0,35000000.0,4,2146,0,392,368,366,442,148,51,379,Midfield,2
187961,22 Paulinho CM CAM CDM,"Al Ahli Jeddah
2021 ~ 2024",32,CM,28500000.0,83,83,61000.0,48500000.0,3,2273,0,383,428,397,382,234,57,392,Midfield,2
208722,S. Mané LM RM CF,"Al Nassr
2023 ~ 2027",31,LM,44500000.0,85,85,74000.0,71200000.0,4,2129,0,426,395,350,383,122,56,397,Midfield,2
212616,R. De Paul CM,"Atlético Madrid
2021 ~ 2026",29,CM,41000000.0,84,84,85000.0,86100000.0,3,2260,0,393,408,392,412,231,56,368,Midfield,2
216352,M. Brozović CDM CM,"Al Nassr
2023 ~ 2026",30,CDM,30500000.0,83,83,56000.0,48800000.0,3,2208,0,373,398,385,397,244,50,361,Midfield,2
198710,22 J. Rodríguez RW CAM CM,"Everton
2020 ~ 2022",29,CAM,25500000.0,81,81,105000.0,48500000.0,4,2091,0,343,342,360,436,137,64,409,Midfield,2
180206,23 M. Pjanić CM CDM,"FC Barcelona
2020 ~ 2024",32,CM,20000000.0,81,81,145000.0,41000000.0,3,2137,0,368,347,376,425,222,42,357,Midfield,2
226271,Fabián Ruiz CM CDM,"Paris Saint Germain
2022 ~ 2027",27,CM,22500000.0,80,80,83000.0,41600000.0,2,2091,0,323,377,366,378,223,60,364,Midfield,2
216320,S. Fofana CM CDM,"Al Ettifaq
Jun 30, 2024 On loan",28,CM,25500000.0,81,81,54000.0,0.0,3,2131,0,353,424,371,373,219,47,344,Midfield,2
169195,21 Renato Augusto CM CAM LM,"Beijing Guoan
2016 ~ 2021",32,CM,28500000.0,83,83,33000.0,45600000.0,2,2183,0,376,376,374,409,212,56,380,Midfield,2
232545,N. Broadhead LM ST,"Ipswich Town
2023 ~ 2026",25,LM,2800000.0,73,72,15000.0,5500000.0,1,1837,1,377,350,300,338,97,39,336,Midfield,3
197975,S. Morsy CDM,"Ipswich Town
2021 ~ 2024",31,CDM,3000000.0,74,74,17000.0,5700000.0,1,1918,0,334,365,333,315,214,58,299,Midfield,3
212484,W. Burns RM RWB,"Ipswich Town
2021 ~ 2025",28,RM,1900000.0,71,71,14000.0,3600000.0,1,1939,0,414,366,311,305,176,51,316,Midfield,3
237424,Paik Seung Ho CM CDM,"Birmingham City
2024 ~ 2026",26,CM,3600000.0,74,73,15000.0,7100000.0,1,1997,1,363,383,337,359,190,48,317,Midfield,3
277912,N. Lemina LW,"Wolverhampton Wanderers
Jun 30, 2024 On loan",18,CAM,1400000.0,78,64,6000.0,0.0,1,1635,14,380,297,246,310,85,50,267,Midfield,3
246682,K. Dembélé RW CM,"Blackpool
Jun 30, 2024 On loan",20,CAM,3100000.0,78,69,8000.0,0.0,1,1734,9,410,273,274,319,130,59,269,Midfield,3
207494,J. Lingard CAM ST,"Seoul
2024 ~ 2025",30,CAM,4099999.9999999995,74,74,8000.0,5100000.0,2,2000,0,376,348,342,357,167,54,356,Midfield,3
234640,B. Jatta RW,"Hamburger SV
2016 ~ 2024",25,RM,2400000.0,73,71,19000.0,4000000.0,1,1855,2,363,380,309,306,130,43,324,Midfield,3
240697,S. Baptiste CM CDM,"Brentford
2020 ~ 2024",25,CM,2100000.0,73,70,26000.0,4099999.9999999995,1,1893,3,362,328,321,309,204,57,312,Midfield,3
272600,Marc Casadó CDM CM RB,"FC Barcelona
2022 ~ 2024",19,CAM,1600000.0,79,65,12000.0,4300000.0,1,1687,14,310,275,286,306,182,57,271,Midfield,3
240754,Y. Atal RB RW,"Adana Demirspor
2024 ~ 2024",27,RM,3200000.0,74,73,12000.0,6600000.0,2,2012,1,401,330,349,340,208,47,337,Midfield,3
241689,R. Massimo RM,"VfB Stuttgart
2018 ~ 2024",22,RM,1900000.0,74,68,9000.0,3600000.0,1,1732,6,385,320,271,267,163,48,278,Midfield,3
246681,I. El Mizouni CDM CM,"Leyton Orient
Jun 30, 2024 On loan",22,CDM,1800000.0,74,68,7000.0,0.0,1,1791,6,323,338,322,307,188,44,269,Midfield,3
248474,T. Anjorin CAM,"Portsmouth
Jun 30, 2024 On loan",21,CAM,1900000.0,75,66,17000.0,0.0,1,1802,9,336,346,294,330,152,56,288,Midfield,3
252240,A. Soñora CM CAM RM,"Huracán
2023 ~ 2024",24,CAM,2400000.0,73,71,8000.0,3800000.0,1,1984,2,376,347,340,372,180,49,320,Midfield,3
213597,22 D. Valdés CAM CM,"América
2022 ~ 2026",27,CAM,4500000.0,74,74,37000.0,7700000.0,1,1950,0,371,362,326,360,147,45,339,Midfield,3
215639,Kenedy LM RM ST,"Real Valladolid
2022 ~ 2027",27,LM,3200000.0,73,73,10000.0,5100000.0,1,1974,0,368,351,327,361,173,64,330,Midfield,3
186561,A. Ramsey CM CAM,"Cardiff City
2023 ~ 2025",32,CM,3300000.0,74,74,17000.0,6300000.0,3,1947,0,310,321,356,381,200,40,339,Midfield,3
260464,J. Fujita CDM CM,"Sint-Truiden
2023 ~ 2027",21,CDM,2200000.0,76,67,3000.0,3600000.0,1,1785,9,346,325,307,294,196,56,261,Midfield,3
271196,Joan González CM,"Lecce
2022 ~ 2027",21,CM,3600000.0,80,70,7000.0,7200000.0,1,1847,10,308,360,334,337,153,57,298,Midfield,3
238379,N. Nartey CM CDM LWB,"VfB Stuttgart
2019 ~ 2025",23,LM,2400000.0,75,68,9000.0,4600000.0,1,1799,7,366,295,307,297,196,53,285,Midfield,3
248050,H. Burrows LB CAM,"Peterborough United
2019 ~ 2024",21,LM,2200000.0,75,67,3000.0,4300000.0,1,1806,8,400,288,287,312,184,57,278,Midfield,3
252508,K. Kozłowski LM CAM,"Vitesse
Jun 30, 2024 On loan",19,CAM,2900000.0,80,68,15000.0,0.0,1,1859,12,377,338,296,318,191,46,293,Midfield,3
257785,M. Brescianini CM CDM,"Frosinone
2023 ~ 2027",23,CM,2000000.0,74,67,4000.0,4000000.0,1,1774,7,296,355,318,301,183,46,275,Midfield,3
260141,C. Cîrjan CAM CM,"Rapid Bucuresti
Jun 30, 2024 On loan",20,CAM,1700000.0,79,65,15000.0,0.0,1,1720,14,366,264,286,309,159,62,274,Midfield,3
213884,R. Christie CDM CAM RM,"AFC Bournemouth
2021 ~ 2027",28,LM,3700000.0,74,74,37000.0,7000000.0,1,2076,0,384,374,370,366,210,49,323,Midfield,3
224389,J. Larsson RW ST,"København
2023 ~ 2027",26,CAM,2800000.0,73,72,18000.0,3900000.0,1,1903,1,397,357,321,346,85,60,337,Midfield,3
234319,L. Travis CDM CM,"Ipswich Town
Jun 30, 2024 On loan",25,CDM,2100000.0,73,71,23000.0,0.0,1,1868,2,337,357,324,301,208,50,291,Midfield,3
147777,16 A. Arshavin LW RW,"Kuban' Krasnodar
2015 ~ 2016",34,CAM,2100000.0,75,75,25000.0,0.0,2,1842,0,377,316,299,379,77,55,339,Midfield,3
207956,P. Mpanzu CM CDM,"Luton Town
2014 ~ 2024",29,CM,1800000.0,71,71,29000.0,3600000.0,1,1982,0,382,399,318,296,204,63,320,Midfield,3
269599,J. Gauto LM RM,"Basel
2023 ~ 2028",19,RM,2400000.0,76,70,5000.0,4000000.0,1,1751,6,399,349,245,303,89,50,316,Midfield,3
271477,A. Bianco CM,"Reggiana
Jun 30, 2024 On loan",20,CM,1900000.0,77,66,10000.0,0.0,1,1635,11,330,256,285,291,178,38,257,Midfield,3
273827,G. Puerta CM,"Bayer 04 Leverkusen
2023 ~ 2028",19,CM,1700000.0,79,65,6000.0,4000000.0,1,1706,14,329,297,299,285,179,54,263,Midfield,3
255611,D. Maldini CAM ST,"Monza
Jun 30, 2024 On loan",21,CAM,2700000.0,78,68,15000.0,0.0,1,1720,10,343,283,271,341,115,65,302,Midfield,3
255862,S. Rodríguez CAM LM CF,"New York City
2023 ~ 2027",23,CAM,3700000.0,77,72,6000.0,6100000.0,1,1729,6,380,297,282,321,107,47,295,Midfield,3
258932,L. Barry LM LW ST,"Stockport County
Jun 30, 2024 On loan",20,RM,1400000.0,77,64,11000.0,0.0,1,1636,13,408,328,230,265,80,47,278,Midfield,3
238490,I. Chair LW LM CAM,"Queens Park Rangers
2017 ~ 2025",25,CAM,3600000.0,74,73,16000.0,7100000.0,1,1768,1,407,308,259,350,90,55,299,Midfield,3
243019,T. Băluță CDM CM,"SSC Farul
2022 ~ 2024",24,CDM,2100000.0,74,70,6000.0,3000000.0,1,1782,4,304,370,285,312,196,38,277,Midfield,3
243390,I. Poveda RM CAM,"Sheffield Wednesday
Jun 30, 2024 On loan",23,LM,2100000.0,74,69,17000.0,0.0,1,1594,5,392,274,241,281,102,42,262,Midfield,3
243392,R. Matondo LW ST LM,"Rangers
2022 ~ 2026",22,RM,2500000.0,73,71,29000.0,4700000.0,1,1778,2,421,316,255,328,118,44,296,Midfield,3
247888,S. Esposito ST CAM,"Sampdoria
Jun 30, 2024 On loan",20,CAM,3100000.0,78,69,24000.0,0.0,1,1824,9,340,342,275,368,99,59,341,Midfield,3
251873,Y. Demir RM CAM RW,"Basel
Jun 30, 2024 On loan",20,CAM,2600000.0,76,68,11000.0,0.0,1,1625,8,393,270,247,335,44,50,286,Midfield,3
252134,L. Clarkson CM CDM CAM,"Aberdeen
2023 ~ 2027",21,CM,4200000.0,80,70,5000.0,8199999.999999999,1,1896,10,365,309,310,354,186,59,313,Midfield,3
226677,J. Bacuna CDM LM CM,"Birmingham City
2022 ~ 2025",25,CAM,2000000.0,74,70,9000.0,4000000.0,1,2003,4,358,379,344,355,194,49,324,Midfield,3
233851,J. Taylor CDM CM,"Ipswich Town
2023 ~ 2026",25,CM,1900000.0,74,69,9000.0,3800000.0,1,1919,5,355,367,314,316,193,61,313,Midfield,3
235618,K. Wilson RWB RB RM,"Derby County
2023 ~ 2025",23,RM,1900000.0,74,67,4000.0,3700000.0,1,1808,7,382,336,293,306,171,56,264,Midfield,3
235717,B. Özcan CM CDM ST,"İstanbul Başakşehir
2020 ~ 2027",25,CAM,3100000.0,75,72,17000.0,6400000.0,1,1896,3,359,338,319,359,159,60,302,Midfield,3
235781,Santi Comesaña CM CDM,"Villarreal
2023 ~ 2027",26,CDM,6500000.0,74,73,28000.0,14100000.0,1,1928,1,309,364,330,331,235,45,314,Midfield,3
202282,S. Armstrong CM,"Southampton
2018 ~ 2024",31,CAM,2500000.0,73,73,34000.0,4800000.0,1,2007,0,340,348,350,372,191,59,347,Midfield,3
139068,Nani LM LW ST,"Adana Demirspor
2023 ~ 2024",36,LM,1000000.0,73,73,9000.0,2000000.0,3,1901,0,348,364,316,387,83,40,363,Midfield,3
189358,23 S. Kagawa CAM CF CM,"Sint-Truiden
2022 ~ 2023",33,CAM,1200000.0,71,71,10000.0,1700000.0,3,1779,0,324,262,305,363,148,50,327,Midfield,3
261195,E. Muçi CAM LW,"Beşiktaş
2024 ~ 2025",22,CAM,2700000.0,79,70,9000.0,5700000.0,1,1667,9,376,335,239,318,51,57,291,Midfield,3
261446,M. Aydın RB,"Trabzonspor
Jun 30, 2024 On loan",21,RM,2700000.0,76,69,4000.0,0.0,1,1870,7,379,304,317,322,198,56,294,Midfield,3
261745,L. Günther LWB LB,"Wehen Wiesbaden
Jun 30, 2024 On loan",20,LM,1300000.0,77,64,4000.0,0.0,1,1752,13,352,314,268,292,163,60,303,Midfield,3
262510,Turrientes CM CDM,"Real Sociedad
2022 ~ 2027",21,CM,2700000.0,79,68,9000.0,6200000.0,1,1785,11,348,278,313,341,184,45,276,Midfield,3
263279,O. Pohlmann CM LM CF,"Borussia Dortmund
2023 ~ 2025",22,CAM,1900000.0,74,68,13000.0,3600000.0,1,1833,6,360,336,298,345,147,58,289,Midfield,3
264409,F. Alidou LM RM,"FC Köln
Jun 30, 2024 On loan",21,RM,3100000.0,78,69,12000.0,0.0,1,1610,9,368,300,250,302,78,36,276,Midfield,3
270465,B. Bouanani RW,"Lorient
Jun 30, 2024 On loan",18,CAM,2900000.0,79,69,8000.0,0.0,1,1684,10,350,290,259,328,92,55,310,Midfield,3
251401,T. Coulibaly LM RM CF,"Montpellier
2023 ~ 2026",22,LM,3200000.0,77,70,11000.0,7000000.0,1,1733,7,377,282,295,311,127,45,296,Midfield,3
251545,D. Churlinov RM ST CAM,"Schalke 04
Jun 30, 2024 On loan",22,CAM,2800000.0,76,69,18000.0,0.0,1,1846,7,389,302,308,333,151,52,311,Midfield,3
251690,J. Rudoni CM CAM CDM,"Huddersfield Town
2022 ~ 2026",22,CAM,2300000.0,77,67,3000.0,4700000.0,1,1867,10,351,350,313,322,183,50,298,Midfield,3
254579,L. Da Cunha CAM RM,"Como
2023 ~ 2026",22,CAM,3600000.0,77,72,3000.0,6000000.0,1,1812,5,369,323,282,347,117,60,314,Midfield,3
256933,A. Şimşir LW ST,"Midtjylland
2020 ~ 2028",21,CAM,3000000.0,80,68,9000.0,4500000.0,1,1720,12,384,312,271,313,106,54,280,Midfield,3
259612,J. Castillo CDM CM,"Gil Vicente
2023 ~ 2027",22,CDM,1400000.0,72,67,3000.0,3000000.0,1,1702,5,295,323,298,296,189,47,254,Midfield,3
238196,A. Sigurðsson LM,"Blackburn Rovers
2024 ~ 2025",24,CAM,2400000.0,75,70,20000.0,4700000.0,1,1770,5,370,322,287,322,116,43,310,Midfield,3
238509,É. Youan LM ST RM,"Hibernian
2023 ~ 2026",24,LM,3200000.0,75,72,6000.0,5800000.0,1,1835,3,411,342,274,310,123,59,316,Midfield,3
242214,J. Sands CDM CM CB,"New York City
2017 ~ 2027",22,CDM,2600000.0,76,71,5000.0,4000000.0,1,1711,5,298,311,295,283,205,41,278,Midfield,3
242974,K. Sessa RM CM,"Heidenheim
2018 ~ 2024",22,RM,2400000.0,75,70,14000.0,4500000.0,1,1873,5,394,310,290,324,189,55,311,Midfield,3
244960,Bruno Costa CM CAM,"Vizela
2024 ~ 2024",26,CAM,2700000.0,71,72,5000.0,5900000.0,1,1937,1,361,334,342,345,189,50,316,Midfield,3
245855,D. Chambost CM RM CAM,"Saint-Étienne
2022 ~ 2024",25,CAM,1800000.0,72,69,5000.0,3400000.0,1,1850,3,332,344,310,336,157,51,320,Midfield,3
246871,E. Barrenechea CDM CM,"Frosinone
Jun 30, 2024 On loan",22,CM,2600000.0,79,68,24000.0,0.0,1,1806,11,318,333,319,320,187,45,284,Midfield,3
225441,K. Palmer CAM LM,"Coventry City
2022 ~ 2025",26,CAM,1900000.0,71,70,23000.0,3800000.0,1,1911,1,351,338,316,354,174,59,319,Midfield,3
228082,D. Burnić CDM CM RM,"Karlsruher SC
2023 ~ 2028",25,CDM,1700000.0,73,69,7000.0,2800000.0,1,1787,3,366,302,306,289,200,51,273,Midfield,3
231044,J. Aribo CM CAM,"Southampton
2022 ~ 2026",26,CAM,3600000.0,74,73,34000.0,7100000.0,1,2009,1,376,363,352,346,191,50,331,Midfield,3
231242,A. Ounas RM ST,"LOSC Lille
2022 ~ 2024",26,RM,4600000.0,74,74,27000.0,8700000.0,2,1909,0,404,327,324,364,129,41,320,Midfield,3
235450,Domingos Quina LM CM CAM,"Vizela
Jun 30, 2024 On loan",23,CAM,1500000.0,72,67,5000.0,0.0,1,1710,5,356,273,292,324,136,49,280,Midfield,3
236492,Pedro Díaz CM CDM CAM,"Bordeaux
2023 ~ 2027",25,CAM,2700000.0,76,71,6000.0,5100000.0,1,2005,5,354,369,335,374,204,49,320,Midfield,3
237184,K. Bare CDM CM,"Espanyol
2020 ~ 2024",25,CDM,2600000.0,74,72,7000.0,4400000.0,1,1923,2,367,350,341,315,212,60,278,Midfield,3
212099,S. Tronstad CDM CM,"Blackburn Rovers
2023 ~ 2026",27,CDM,1800000.0,71,71,24000.0,3400000.0,1,1936,0,342,350,340,326,209,63,306,Midfield,3
212125,L. Marković LM RM RW,"Gaziantep F.K.
2022 ~ 2024",29,LM,1800000.0,71,71,10000.0,3600000.0,2,1829,0,401,308,297,349,108,45,321,Midfield,3
213654,G. Kamara CDM CM,"Leeds United
2023 ~ 2027",27,CDM,4000000.0,74,74,34000.0,7600000.0,1,1976,0,388,356,328,333,207,52,312,Midfield,3
221269,J. Riedewald CDM CM LB,"Crystal Palace
2017 ~ 2024",26,CDM,3200000.0,74,73,28000.0,6300000.0,1,1896,1,306,326,313,363,218,61,309,Midfield,3
223871,D. Armstrong RM RWB RW,"Kilmarnock
2021 ~ 2025",25,RM,2200000.0,72,71,5000.0,4000000.0,1,1922,1,394,327,341,351,156,52,301,Midfield,3
180283,Ki Sung Yueng CDM CM,"Seoul
2020 ~ 2025",34,CDM,1000000.0,73,73,7000.0,1300000.0,2,1924,0,272,368,355,369,189,49,322,Midfield,3
183394,M. Sissoko CM CDM CAM,"Nantes
2022 ~ 2024",33,CM,1900000.0,73,73,19000.0,3800000.0,2,1975,0,311,373,346,359,211,51,324,Midfield,3
191076,J. Guðmundsson RM CAM,"Burnley
2016 ~ 2024",32,RM,1900000.0,72,72,32000.0,3800000.0,1,1981,0,346,353,343,367,178,45,349,Midfield,3
202515,23 Jesé LM ST RM,"Sampdoria
2023 ~ 2023",29,LM,1800000.0,71,71,13000.0,3200000.0,2,1787,0,354,362,287,351,52,54,327,Midfield,3
203362,M. Elyounoussi LW RW CM,"København
2023 ~ 2027",28,RM,2400000.0,72,72,19000.0,3100000.0,1,1976,0,366,355,333,347,183,47,345,Midfield,3
152747,22 A. Lennon RM LM,"Burnley
2021 ~ 2022",34,RM,2000000.0,74,74,30000.0,3800000.0,2,1851,0,404,302,311,334,147,55,298,Midfield,3
277211,Franculino ST RW,"Midtjylland
2023 ~ 2028",19,LM,1400000.0,76,64,4000.0,2100000.0,1,1669,12,363,331,252,291,93,49,290,Midfield,3
271507,D. Sylla RWB RM,"Rodez
Jun 30, 2024 On loan",20,RM,1300000.0,77,64,4000.0,0.0,1,1671,13,357,277,256,287,166,48,280,Midfield,3
273730,E. Cabrera CAM CM,"Vélez Sarsfield
2022 ~ 2025",20,CAM,1700000.0,72,65,3000.0,2900000.0,1,1781,7,368,291,284,358,150,48,282,Midfield,3
275205,T. Fernández LM CAM RM,"Vélez Sarsfield
2023 ~ 2025",19,CAM,2900000.0,80,68,4000.0,4900000.0,1,1761,12,382,291,273,350,140,46,279,Midfield,3
262881,22 R. Rios CDM,"Mazatlán
2021 ~ 2025",21,CDM,2200000.0,76,67,3000.0,4200000.0,1,1713,9,300,297,316,292,202,49,257,Midfield,3
263317,M. Łęgowski CDM CM,"Salernitana
2023 ~ 2026",20,CAM,2800000.0,80,68,8000.0,5600000.0,1,1814,12,348,336,293,329,182,40,286,Midfield,3
263745,C. Witzig CM LW,"St. Gallen
2021 ~ 2027",22,CM,3600000.0,79,70,6000.0,6100000.0,1,1875,9,347,341,314,325,182,56,310,Midfield,3
264230,Ureña LM RM ST,"Leganés
Jun 30, 2024 On loan",20,RM,2200000.0,78,67,6000.0,0.0,1,1659,11,361,288,262,307,95,54,292,Midfield,3
264324,Daniel Penha CAM RM LM,"Western United
2023 ~ 2024",24,CAM,2400000.0,75,70,2000.0,3200000.0,1,1755,5,347,309,284,365,100,45,305,Midfield,3
264880,L. Tchaouna ST CF RM,"Salernitana
2023 ~ 2026",19,CAM,2400000.0,79,67,7000.0,4800000.0,1,1784,12,358,337,274,332,106,63,314,Midfield,3
268719,B. Aguilera CAM CM,"Bristol Rovers
Jun 30, 2024 On loan",20,CAM,1700000.0,78,65,11000.0,0.0,1,1581,13,336,248,279,285,136,45,252,Midfield,3
257307,N. Bätzner CAM CF CM,"Wehen Wiesbaden
2023 ~ 2024",23,CAM,1800000.0,73,68,7000.0,2900000.0,1,1800,5,358,299,287,348,169,43,296,Midfield,3
257975,B. Brahimi RW ST,"Stade Brestois 29
Jun 30, 2024 On loan",23,CAM,2300000.0,74,70,20000.0,0.0,1,1720,4,349,340,268,336,74,44,309,Midfield,3
258093,M. Manhoef RM RW LM,"Stoke City
2024 ~ 2027",21,LM,3800000.0,74,72,15000.0,8000000.0,1,1935,6,406,361,307,316,166,48,331,Midfield,3
258139,Raúl Moro LM RM LW,"Real Valladolid
Jun 30, 2024 On loan",20,CAM,2600000.0,80,69,12000.0,0.0,1,1530,11,380,205,245,308,78,47,267,Midfield,3
259331,M. Portanova CM CAM RM,"Reggiana
Jun 30, 2024 On loan",23,CAM,3100000.0,77,69,10000.0,0.0,1,1828,8,328,322,320,334,162,54,308,Midfield,3
260651,B. Traoré ST RM,"Nantes
Jun 30, 2024 On loan",20,CAM,2500000.0,79,67,10000.0,0.0,1,1696,12,415,333,259,268,94,48,279,Midfield,3
261249,É. Michut CDM CM,"Adana Demirspor
Jun 30, 2024 On loan",20,CM,2800000.0,80,68,16000.0,0.0,1,1807,12,347,286,321,323,192,50,288,Midfield,3
248060,V. Mihăilă LM LW,"Parma
2020 ~ 2025",23,RM,3000000.0,77,71,3000.0,5400000.0,1,1735,6,390,319,259,316,102,45,304,Midfield,3
251436,Tiago Dantas CM CAM,"AZ Alkmaar
Jun 30, 2024 On loan",22,RM,3100000.0,78,69,6000.0,0.0,1,1812,9,396,272,309,347,146,44,298,Midfield,3
252290,S. Esposito CM CDM,"Spezia
2023 ~ 2027",22,CM,2700000.0,77,68,2000.0,4900000.0,1,1815,9,334,311,318,334,181,44,293,Midfield,3
253162,H. Nicolussi Caviglia CM,"Juventus
2019 ~ 2026",23,CAM,1900000.0,75,66,20000.0,3600000.0,1,1719,9,329,298,281,315,166,47,283,Midfield,3
253433,F. Azeez RM ST,"Reading
2019 ~ 2024",22,CAM,2100000.0,74,66,2000.0,4099999.9999999995,1,1741,7,367,342,258,315,107,60,292,Midfield,3
254859,A. Mighten LM RM,"Port Vale
Jun 30, 2024 On loan",21,RM,1600000.0,74,65,11000.0,0.0,1,1512,9,385,269,208,269,87,50,244,Midfield,3
254891,J. Martínez CDM CM,"Philadelphia Union
2020 ~ 2024",28,CDM,3700000.0,74,74,8000.0,5600000.0,1,1799,0,350,343,296,280,226,46,258,Midfield,3
255210,A. Slimane CM CAM,"Sheffield United
2023 ~ 2026",22,CAM,2300000.0,75,67,10000.0,5100000.0,1,1804,8,336,358,301,315,174,50,270,Midfield,3
255257,Joelson Fernandes RM LM,"Hatayspor
2023 ~ 2026",20,CAM,1900000.0,75,66,3000.0,4099999.9999999995,1,1648,9,417,258,255,312,62,55,289,Midfield,3
255558,E. Bayram CB,"Westerlo
Jun 30, 2024 On loan",20,CDM,2100000.0,78,67,8000.0,0.0,1,1605,11,309,264,294,260,209,50,219,Midfield,3
256358,J. Garrett CDM CM,"Blackburn Rovers
2020 ~ 2025",20,CDM,1800000.0,76,66,8000.0,3800000.0,1,1739,10,348,295,305,272,191,63,265,Midfield,3
242573,D. Caicedo CF LM ST,"Junior
2021 ~ 2024",23,RM,2900000.0,76,71,3000.0,4300000.0,1,1814,5,416,291,288,351,120,56,292,Midfield,3
243527,F. Caligara CM,"Ascoli
2022 ~ 2026",23,CM,2800000.0,76,69,2000.0,4900000.0,1,1876,7,341,350,311,327,198,48,301,Midfield,3
243834,L. Ilić CAM CM,"Troyes
2022 ~ 2024",23,CAM,1600000.0,73,67,3000.0,3100000.0,1,1711,6,344,297,273,329,130,47,291,Midfield,3
243849,P. Maghoma CM CDM,"Bolton Wanderers
Jun 30, 2024 On loan",22,CM,1600000.0,73,65,11000.0,0.0,1,1788,8,347,323,301,314,186,51,266,Midfield,3
245061,J. López CDM CM CAM,"Defensa y Justicia
2023 ~ 2026",23,CDM,3300000.0,79,70,7000.0,5600000.0,1,1819,9,352,308,312,309,208,53,277,Midfield,3
245287,Sergio López RB LM,"Basel
2021 ~ 2024",24,RM,1200000.0,71,66,4000.0,1800000.0,1,1797,5,367,308,278,302,188,55,299,Midfield,3
245537,E. Ceïde LW RW,"Sassuolo
2022 ~ 2026",21,RM,2300000.0,76,67,5000.0,4400000.0,1,1573,9,371,274,225,291,100,45,267,Midfield,3
246297,H. Abdelli CAM CM LM,"Angers SCO
2022 ~ 2026",23,CAM,2600000.0,73,71,5000.0,4900000.0,1,1853,3,305,350,334,322,167,56,319,Midfield,3
246444,T. Iwata CDM CM CB,"Celtic
2023 ~ 2026",26,CDM,2800000.0,75,72,32000.0,5300000.0,1,1892,3,369,365,321,284,204,49,300,Midfield,3
246947,P. Akouokou CDM,"Olympique Lyonnais
2023 ~ 2027",25,CDM,2600000.0,74,72,20000.0,5100000.0,1,1798,2,312,309,314,300,215,55,293,Midfield,3
247106,A. Bernabei LB,"Celtic
2022 ~ 2027",22,LM,1500000.0,73,67,13000.0,3000000.0,1,1895,6,404,331,310,329,178,48,295,Midfield,3
236935,H. Wolf LM CAM LWB,"New York City
2024 ~ 2027",24,CAM,2600000.0,72,71,5000.0,4000000.0,1,1848,3,372,344,313,347,102,50,320,Midfield,3
237809,J. Bowler RM RW,"Cardiff City
Jun 30, 2024 On loan",24,LM,1900000.0,72,69,23000.0,0.0,1,1695,3,369,291,249,334,110,55,287,Midfield,3
238049,P. Pomykal CM CDM CAM,"Dallas
2016 ~ 2026",23,CAM,2100000.0,74,69,4000.0,3200000.0,1,1876,5,377,335,299,337,194,46,288,Midfield,3
239744,M. Cuisance CM CAM,"Osnabrück
Jun 30, 2024 On loan",23,CAM,3700000.0,78,71,3000.0,0.0,1,1932,7,364,343,304,381,162,57,321,Midfield,3
239894,R. Kouamé CM CDM,"Cádiz
2023 ~ 2026",26,CDM,3300000.0,73,73,23000.0,6900000.0,1,1928,0,357,372,343,315,210,42,289,Midfield,3
240040,C. Holse RM CM,"Samsunspor
2023 ~ 2027",24,CAM,2400000.0,75,70,8000.0,5000000.0,1,1861,5,401,334,306,329,161,42,288,Midfield,3
240976,M. Saracchi LB LWB,"Boca Juniors
2023 ~ 2027",25,LM,2300000.0,73,71,11000.0,3600000.0,1,1957,3,394,346,344,330,195,46,302,Midfield,3
241150,J. Mbom CM RWB CDM,"Viborg
2023 ~ 2026",23,CDM,1600000.0,73,67,4000.0,2300000.0,1,1830,6,356,334,318,294,196,48,284,Midfield,3
241467,F. Feuillassier LM RM,"SD Eibar
2021 ~ 2024",25,RM,1800000.0,73,70,5000.0,3000000.0,1,1668,3,371,328,252,290,78,47,302,Midfield,3
242006,D. Hashioka RM RWB,"Luton Town
2024 ~ 2027",24,RM,2400000.0,75,70,21000.0,5000000.0,1,1854,5,330,359,305,315,193,40,312,Midfield,3
242250,G. Verón ST RW,"Argentinos Juniors
2020 ~ 2026",22,CAM,3300000.0,77,70,8000.0,5600000.0,1,1806,7,357,343,302,326,113,40,325,Midfield,3
242267,J. Campuzano CDM CM,"Boca Juniors
2019 ~ 2025",27,CDM,3300000.0,75,73,14000.0,5200000.0,1,1745,2,361,320,286,274,218,49,237,Midfield,3
231240,E. Mor RM LM CAM,"Fatih Karagümrük
Jun 30, 2024 On loan",25,RM,3600000.0,74,73,24000.0,0.0,1,1857,1,427,318,289,358,109,49,307,Midfield,3
